id_soal,soal,jawaban,jawaban_benar,materi,jumlah_dikerjakan,jumlah_benar,kategori_soal
pm5377,"Rata – rata jumlah siswa per kelas di
sekolah Suzuran dari tahun 2000 s.d
2010 dapat dimodelkan dengan
persamaan y = 0,56x + 27,2 , dimana x
mewakili tahun, dan y mewakili rata –
rata jumlah siswa per kelas. Manakah
pernyataan yang benar terkait angka
0,56 pada persamaan?","(A) Jumlah total siswa disekolah pada
tahun 2000
(B) Rata – rata jumlah siswa per kelas
tahun 2000
(C) Perkiraan kenaikan rata – rata
jumlah siswa per kelas tiap tahun
(D) Perkiraan perbedaan antara rata –
rata jumlah siswa per kelas di tahun
2010 dan tahun 2000
(E) Tidak berarti apapun","(C) Perkiraan kenaikan rata – rata
jumlah siswa per kelas tiap tahun",Model Matematika,631,106,sulit
pm5378,"Brian berencana menyewa speedboat.
Biaya sewanya per jam adalah $60, dan
juga ia harus membayar kursus
kepelatihan untuk safety selama
menggunakannya. Biaya kursus
kepelatihan safety sebesar $10. Brian
hanya ingin mengeluarkan uang untuk
keduanya tidak lebih dari $280. Jika
speedboat bisa disewa untuk n jam.
Maka nilai maksimum n peminjaman
yang bisa Brian lakukan adalah?","(A) 4 jam
(B) 3 jam
(C) 2 jam
(D) 1 jam
(E) 5 jam",(A) 4 jam,Pertidaksamaan Linear,25,4,sulit
pm5379,"Marco mengemudi rata – rata per
minggu sejauh 100 km. Konsumsi bahan
bakar mobilnya adalah 25 km per liter.
Marco ingin mengurangi pengeluaran
untuk bahan bakar menjadi Rp50.000, −
per minggu . Asumsikan harga bahan
bakar adalah Rp15.000, − per liter.
Manakah persamaan dibawah ini yang
bisa digunakan untuk menghitung jarak
tempuh (m) yang lebih rendah per
minggunya?","(A) (25/3)m = 95
(B) (25/3)m = 5
(C) (3/25)m = 95
(D) (3/25)m = 10
(E) (25/3)m = 10",(D) (3/25)m = 21,Perbandingan,516,90,sulit
pm5380,"Citra Media Group berencana akan
meningkatkan keanggotaan di beberapa
kota. Peningkatan yang diharapkan
sebesar n per tahun. Sebelumnya Citra
Media Group memiliki sebanyak b
jumlah anggota pada awal tahun berdiri.
Manakah fungsi dibawah ini yang
menyatakan jumlah keseluruhan
keanggotaan y, terhadap jumlah awal x
dihitung dari tahun ini?
","(A) y = nx + b
(B) y = nx − b
(C) y = b(n)^x
(D) y = n(b)^x
(E) y = (1/n)(b)^x",(A) y = nx + b,Fungsi,362,189,sedang
pm5381,"h = −4,8(t)^2 + 16t
Persamaan diatas merupakan ekspresi
matematika untuk perkiraan ketinggian
h (dalam meter). Bola tersebut
mengalami perubahan ketinggian
terhadap berubahnya waktu t, setelah
diluncurkan secara vertikal dengan
kecepatan 25 m/s dari tanah. Berapa
perkiraan waktu yang dibutuhkan bola
untuk mencapai tinggi maksimum, jika
ketinggian maksimum bola (3/2)t?
","(A) 3,0 sekon
(B) 4,0 sekon
(C) 4,5 sekon
(D) 5,0 sekon
(E) 7,5 sekon","(A) 3,0 sekon",Fungsi Kuadrat,860,656,mudah
pm5382,"b = 2,35 + 0,25x
c = 1,75 + 0,40x
Pada sistem persamaan diatas, b dan c
mewakili harga per kilogram daging sapi
dan daging ayam, dalam dollar ($)
selama x pekan di awal musim panas.
Berapakah harga per kilogram daging
sapi disaat harganya sama dengan harga
per kilogram daging ayam?
","(A) $ 2,60
(B) $ 3,35
(C) $ 2,95
(D) $ 2,85
(E) $ 2,21","(B) $ 3,46",Sistem Persamaan Linear Dua Variabel,880,270,sulit
pm5383,"Mark memiliki dua jenis pekerjaan.
Pekerjaan utamanya adalah sebagai
tutor dengan bayaran $12 per jam. Dan
sebagai sampingan ia bekerja sebagai
penjaga pantai dengan bayaran $9.50
per jam. Setiap minggunya ia hanya
mampu bekerja tidak lebih dari 20 jam.
Akan tetapi ia menginginkan
pendapatannya setidaknya $220 per
minggu. Manakah pertidaksamaan
dibawah ini yang menggambarkan
situasi, dalam bentuk x dan y. Dimana x
adalah jam kerjanya sebagai tutor, dan y
adalah jam kerjanya sebagai penjaga
pantai.
","(A) 12x + 9.5y ≤ 220 ; x + y ≥ 20
(B) 12x + 9.5y ≤ 220 ; x + y ≤ 20
(C) 12x + 9.5y ≥ 220 ; x+ y ≤ 20
(D) 12x + 9.5y ≥ 220 ; x + y ≥ 20
(E) Tidak satupun yang benar","(C) 12x + 9.5y ≥ 220 ; x+ y ≤ 20
",Pertidaksamaan Linear,194,2,sulit
pm5384,"Abdul sedang mempersiapkan diri
untuk balap sepeda. Dalam rangka
persiapan, ia menargetkan setidaknya
rata – rata bersepeda sejauh 280 mil per
minggu, yang dilakukan selama 1 bulan.
Pada minggu pertama ia bersepeda
sejauh 240 mil, minggu kedua 310 mil,
dan minggu ketiga 320 mil. Manakah
pertidaksamaan dibawah ini, yang bisa
digunakan untuk menggambarkan jarak
tempuh bersepeda Abdul (dalam x)?
","(A) (240+310+320)/3 ≥ 280
(B) 240 + 310 + 320 ≥ x(280)
(C) (240/4) + (310/4) + (320/4) ≥ 280
(D) 240 + 310 + 320 +   ≥ 4(280)
(E) Semua pilihan diatas salah",(D) 240 + 310 + 320 +   ≥ 4(280),Pertidaksamaan Linear,38,10,sulit
pm5385,"Sebuah kota pesisir memiliki luas
240 km kuadrat, dimana 3 km kuadratnya adalah air. Jika kota tersebut berpenduduk 11,85 juta orang pada tahun 2010, manakah nilai dibawah ini yang menyatakanjumlah populasi penduduk per km kuadrat daratan, di kota tersebut pada tahun yang sama?
","(A) 45000
(B) 50000
(C) 55000
(D) 60000
(E) 65000",(B) 50011,Perbandingan,150,17,sulit
pm5386,"Disebuah kantin, Ani dan kawan - kawan
membayar tidak lebih dari Rp35.000
untuk 4 mangkok bakso dan 7 gelas es
yang dipesannya, sedang Adi dan
kawan-kawan membayar tidak lebih
dari Rp50.000,- untuk 8 mangkok bakso
dan 4 gelas es. Jika kita memesan 5
mangkok bakso dan 3 gelas es, maka
maksimum yang harus kita bayar
adalah....
","(A) Rp27.500,-
(B) Rp30.000,-
(C) Rp32.250,-
(D) Rp35.000,-
(E) Rp37.500,-","(C) Rp32.250,-",Program Linear,848,296,sulit
pm5387,"Sekelompok siswa memutuskan
patungan/urunan untuk melakukan
sebuah perjalanan karyawisata. Total
biaya yang harus mereka keluarkan adalah $800 untuk semua orang. Tetapi
tiba – tiba 2 orang memutuskan
membatalkan untuk ikut. Akibatnya
biaya urunan per orang meningkat
sebesar $20. Maka jumlah siswa pada
awalnya adalah....","(A) 7
(B) 8
(C) 9
(D) 10
(E) 11",(D) 21,Persamaan Linear Satu Variable,629,441,mudah
pm5388,"Jaka mendepositkan uangnya sebesar x
pada sebuah akun menabung pada 1
Januari 2001. Jumlah seluruh uang Jaka
meningkat 2 kali lipat, hingga akhirnya
uang di tabungannya menjadi $480 pada
1 Januari 2005. Berapakah nilai x?
","(A) 30
(B) 40
(C) 50
(D) 60
(E) 70",(A) 41,Fungsi Eksponensial,644,454,mudah
pm5389,"Sebuah komite pendidikan SMA Cinta
Kasih berencana untuk membuat
sekolah baru. Komite tersebut
mengundang beberapa elemen
pendidikan, diantaranya 15% orangtua
murid, 45% guru, 25% pegawai tata
usaha, dan 6 orang siswa. Berapa banyak
guru yang diundang daripada pegawai
tata usaha?
","(A) 6 lebih banyak
(B) 7 lebih banyak
(C) 8 lebih banyak
(D) 9 lebih banyak
(E) 10 lebih banyak",(C) 8 lebih banyak,Analitik,404,189,sedang
pm5390,"Kirani merupakan pengusaha di bidang
katering makan siang. Pada waktu
tertentu ia mendapatkan pesanan nasi
kotak paling sedikit 50 porsi. Ia
menyediakan dua jenis paket yaitu paket
vegetarian dan non vegetarian. Untuk
paket vegetarian ia menjual Rp20,000,-
per porsi, dan non vegetarian Rp15,000,-
per porsi. Suatu hari ia mendapatkan
pesanan dari Alternatifa paket makan
siang (vegetarian dan non vegetarian),
dari pesanan itu rata – rata pendapatan
kotornya dari tiap paket paling sedikit
Rp600,000,- . Model matematika yang
tepat untuk mendeskripsikan kasus
pada soal adalah....
","(A) x + y ≤ 50 ; 20x + 15y ≤ 600
(B) x + y ≥ 50 ; 20x + 15y ≥ 600
(C) x + y ≥ 50 ; 20x + 15y ≥ 600(2)
(D) x + y ≤ 50 ; 20x + 15y ≤ 600(2)
(E) x + y > 50 ; 20x + 15y > 600(2)",(C) x + y ≥ 50 ; 20x + 15y ≥ 600(2),Pertidaksamaan linear,1000,212,sulit
pm5391,"Sebuah ruang pertunjukan memiliki 11
baris kursi penonton. Setiap barisnya
memiliki jumlah kursi yang berbeda.
Baris pertama berisi 12 kursi, baris
kedua 17 kursi, baris ketiga 19 kursi,
baris keempat 24 kursi, baris kelima 26
kursi, dan seterusnya mengikuti pola
yang sama. Jika terdapat suatu
pertunjukkan dengan harga tiket
Rp35,000,00 per orang, dan terjual 3/4
tiket dari kapasitas total. Maka total
pendapatan kotor pengelola teater
adalah....
","(A) Rp1,705,000,00
(B) Rp1,850,000,00
(C) Rp1,905,000,00
(D) Rp1,950,000,00
(E) Rp2,905,000,00","(E) Rp2,905,000,11",barisan dan deret,193,59,sulit
pm5392,"Marko adalah seorang yang bekerja di
tempat Laundry. Setiap minggunya dia
menerima beberapa paket baju kotor
yang harus dicuci. Jumlah baju kotor
yang tersisa untuk dicuci di penghujung
hari pada bulan tertentu dapat
diperkirakan dengan persamaan :
p = 180 − 20d
Dimana p adalah banyaknya baju kotor yang tersisa, dan d adalah jumlah hari
dia bekerja pada pekan tertentu. Maksud
dari angka 180 pada persamaan
tersebut adalah?
","(A) Marko bisa menyelesaikan
pencucian selama 180 hari
(B) Marko setiap minggunya
mendapatkan 180 baju kotor untuk
dicuci
(C) Marko mampu mencuci 180 baju
kotor per jam
(D) Marko mampu memperbaiki 180
baju kotor per hari
(E) Tidak memiliki arti apapun, hanya
konstanta biasa.","(B) Marko setiap minggunya
mendapatkan 180 baju kotor untuk
dicuci
",Persamaan Garis,231,40,sulit
pm5393,"Sebuah produsen air mineral membuat
tiga varian ukuran kemasan dalam
bentuk botol. Ketiga ukuran tersebut
adalah kecil, sedang, dan besar. Volume
2 botol kecil dan 3 botol sedang adalah
3450 mL. Volume 3 botol kecil dan 4
botol besar adalah 7800 mL. Sedangkan
volume 2 botol sedang dan 3 botol besar
adalah 6000 mL. Jika seorang penderita
gagal ginjal hanya diperbolehkan untuk
mengonsumsi air tidak lebih dari 1,6
liter per hari. Maka varian ukuran dan
jumlah yang bisa diminum adalah....
","(A) 1 kecil dan 1 sedang
(B) 2 kecil dan 1 sedang
(C) 1 besar dan 1 sedang
(D) 1 kecil dan 1 besar
(E) 2 kecil dan 1 sedang",(A) 1 kecil dan 1 sedang,"Sistem Persamaan Linear Tiga
Variabel",507,407,mudah
pm5394,"Pada 15 Januari saldo tabungan Udin
tersisa Rp750,000,00. Udin biasa
melakukan tarik tunai sebesar
Rp50,000,00 per hari. Jika dilakukan
terus menerus, Udin akan kehabisan
uang sebelum hari gajian yaitu tanggal 2
Februari. Berapakah uang yang harus
disisihkan Udin agar ia masih bisa
menikmati uang Rp50,000,00 dalam
sehari, tepat sampai tanggal 2 Februari?
","(A) Rp5000,00
(B) Rp10,000,00
(C) Rp15,000,00
(D) Rp20,000,00
(E) Rp30,000,00","(B) Rp10,000,11",Analitik,217,46,sulit
pm5395,"Faisal adalah mahasiswa miskin yang
berusaha bertahan hidup di perantauan.
Untuk menyambung hidup ia menjual
roti keju dan roti coklat. Ia dapat
menjual keduanya dengan jumlah tidak
lebih dari 50 roti setiap harinya. Modal
yang harus dikeluarkan untuk membuat
roti keju adalah Rp4000,00 sedangkan
untuk membuat roti coklat adalah
Rp3000,00. Jumlah modal yang dimiliki
Faisal keseluruhan adalah
Rp180,000,00. Jika roti keju dijual
dengan harga Rp5300,00 per pcs dan
roti coklat dijual Rp4200,00 per pcs.
Maka keuntungan maksimum yang
didapat Faisal adalah....
","(A) Rp200,000,00
(B) Rp232,000,00
(C) Rp210,000,00
(D) Rp238,500,00
(E) Rp250,500,00","(D) Rp238,500,11",Program Linear,240,131,sedang
pm5396,"Dimas adalah seorang mahasiswa yang
bekerja sambilan saat libur semester. Ia
bekerja sebagai pekerja kasar disebuah
peternakan. Ia dibayar $8 per jam untuk
10 jam pertama ia bekerja di minggu ini.
Karena kerjanya bagus, bos menaikkan
bayarannya menjadi $10 di minggu
tersisa ia bekerja. Dimas menabung 90%
dari gajinya setiap minggunya.
Berapakah jam kerja Dimas yang
seharusnya, jika ia ingin menyisihkan
setidaknya $270 di minggu tersisa ia
bekerja?
","(A) 38
(B) 33
(C) 22
(D) 16
(E) 10",(C) 33,Pertidaksamaan Linear,797,570,mudah
pm5397,"Seorang YouTuber yang merekam
aktivitas alam liar membeli sebuah
kamera seharga $32400. Harga kamera
tersebut terdepresiasi secara konstan
selama 12 tahun. Sampai akhirnya
kamera tersebut tidak berharga sama
sekali. Berapa harga kamera setelah 4
tahun sejak dibeli?
","(A) $10800
(B) $16200
(C) $29700
(D) $21600
(E) $30200",(D) $21611,Persamaan Garis,278,277,mudah
pm5398,"Dalam sebuah keluarga yang terdiri dari
Ayah, Ibu, dan 5 orang anaknya akan
makan bersama duduk mengelilingi
meja bundar. Jika Ayah dan Ibu
duduknya selalu berdampingan, maka
banyak cara mereka duduk mengelilingi
meja bundar tersebut adalah....
","(A) 120
(B) 240
(C) 720
(D) 1020
(E) 5040",(B) 251,Permutasi dan Kombinasi,325,257,mudah
pm5399,"Sebuah perusahaan memberlakukan
kebijakan 6 hari kerja dalam sepekan.
Dengan bayaran per hari kerjanya
adalah Rp125000, −. Jika seorang
karyawan bekerja lembur, maka ia akan
mendapat tambahan sebesar
Rp20000, − untuk satu jam lembur.
Misal seorang karyawan menerima gaji
sebesar Rp3860000, −. Maka jumlah jam
lemburnya selama sebulan adalah....
","(A) 12 jam
(B) 20 jam
(C) 30 jam
(D) 43 jam
(E) 41 jam",(D) 43 jam,Aritmatika Sosial,804,653,mudah
pm5400,"Pada tanggal 13 September 2022 di
Pasar Induk Kramat Jati, cabai rawit
merah mengalami kenaikan harga.
Harga semula Rp61000, − per kg,
menjadi Rp64000, − per kg. Pak Junaedi
seorang pedagang sayur di pasar kecil
semula menjual dengan harga
Rp64000, − per kg, kini harus
menaikkan harga menjadi Rp70000, −
per kg agar keuntungan maksimum.
Akibatnya jumlah permintaan cabai
rawit merah di tokonya mengalami
penurunan. Semula per bulan Pak
Junaedi mendapatkan 12 permintaan,
kini hanya menjadi 6 permintaan.
Buatlah persamaan matematika yang
menggambarkan kenaikan harga cabai
rawit merah (C), terhadap menurunnya
permintaan (P)! (dalam ribuan)
","(A) C = −P + 76
(B) C = 6P + 70
(C) C = −7P + 64
(D) C = −7P − 64
(E) C = −P + 70",(A) C = −P + 87,Persamaan Garis Lurus,528,484,mudah
pm5401,"Sepasang kekasih sedang melakukan
salam perpisahan di bandara Soekarno –
Hatta. Sang pria ingin merantau ke
Jepang untuk menyelesaikan studi
magisternya. Ketika wanitanya bertanya
“kapan kamu kembali lagi?”, sang pria
menjawab “aku akan kembali setelah
satu tahun lima bulan dua puluh lima
hari dari sekarang”. Jika saat itu si pria
berangkat pada hari Rabu. Maka pada
hari apa ia akan kembali ke Indonesia?
(anggap semua bulan memiliki 30 hari)
","(A) Selasa
(B) Rabu
(C) Kamis
(D) Jumat
(E) Sabtu",(C) Kamis,Bilangan,522,0,sulit
pm5402,"Karena keterbatasan dana, Benu hanya
dapat mengundang 10 dari 15 orang
temannya dalam rangka perayaan ulang
tahun. Di antara mereka, ada teman
karibnya bernama Iksan, Imam, Isal,
Ifan, dan Derry. Benu memutuskan
bahwa Imam dan Derry harus diundang.
Isal dan Ifan dipastikan tidak bisa
memenuhi undangan karena sedang
sakit. Banyaknya cara mengundang
teman-temannya adalah....
","
(A) 303
(B) 286
(C) 196
(D) 165
(E) 120",(D) 176,Permutasi dan Kombinasi,212,47,sulit
pm5403,"PT. Proper Beauty merupakan
perusahaan yang bergerak di bidang
kosmetik. Suatu hari bendahara
perusahaan sedang menghitung
penerimaan total perusahaan.
Berdasarkan catatannya penerimaan
total perusahaan diformulasikan dengan
: p = 20 + 200q + 2(q)^2
Dengan p adalah total penerimaan
(dalam puluhan ribu rupiah), dan q
adalah kuantitas barang yang
diproduksi. Berdasarkan persamaan
tersebut kuantitas barang yang harus
diproduksi agar meraih keuntungan
maksimum sebesar....
","(A) 40
(B) 50
(C) 60
(D) 70
(E) 80",(B) 61,Fungsi Kuadrat,379,43,sulit
pm5404,"Cadangan air bersih yang dapat
digunakan manusia di bumi adalah 1%
dari seluruh air yang ada. Artinya
tantangan manusia dimasa depan adalah
krisis air. Kondisi ini diperparah dengan
semakin meningkatnya pemanasan
global, yang menyebabkan kekeringan
ekstrem. Untuk mensiasati kesulitan air
bersih, pemerintah menggalakan
program hemat air. Pemerintah
menghimbau agar masyarakat cukup
menggunakan 20 liter air. Donni adalah
masyarakat baik yang mengikuti
anjuran pemerintah. Ia mandi dengan
menggunakan gayung berukuran
diameter 16 cm. Asumsikan bahwa
gayung Donni benar – benar
membantunya menghemat air dan
berbentuk silinder (t = 14 cm). Maka
jumlah cidukan yang paling mungkin
didapat Donni agar tak lebih dari
ketentuan berhemat air adalah....
","(A) 10 cidukan
(B) 9 cidukan
(C) 8 cidukan
(D) 7 cidukan
(E) 6 cidukan",(D) 7 cidukan,Bangun Ruang Sisi Lengkung,655,172,sulit
pm5405,"Sebuah karang taruna terdiri dari laki –
laki dan perempuan. Salah satu anggota
laki – laki bernama Ripan, dan
Perempuannya bernama Nida. Banyak
teman laki – laki Ripan di karang taruna
tersebut setengah dari jumlah anggota
karang taruna perempuan. Banyak
teman perempuan Nida di karang taruna
tersebut satu lebihnya dari banyaknya
anggota laki – laki. Maka selisih anggota
karang taruna laki – laki dan perempuan
di karang taruna tersebut adalah...
orang","(A) 0
(B) 1
(C) 2
(D) 3
(E) 4",(C) 13,Persamaan Linear,478,454,mudah
pm5406,"Sebuah karang taruna terdiri dari laki –
laki dan perempuan. Salah satu anggota
laki – laki bernama Ripan, dan
Perempuannya bernama Nida. Banyak
teman laki – laki Ripan di karang taruna
tersebut setengah dari jumlah anggota
karang taruna perempuan. Banyak
teman perempuan Nida di karang taruna
tersebut satu lebihnya dari banyaknya
anggota laki – laki. Maka jumlah
keseluruhan anggota karang taruna
adalah.... orang.
","(A) 3
(B) 4
(C) 6
(D) 7
(E) 10",(E) 21,Persamaan Linear,239,16,sulit
pm5407,"Sebuah karang taruna terdiri dari laki –
laki dan perempuan. Salah satu anggota
laki – laki bernama Ripan, dan
Perempuannya bernama Nida. Banyak
teman laki – laki Ripan di karang taruna
tersebut setengah dari jumlah anggota
karang taruna perempuan. Banyak
teman perempuan Nida di karang taruna
tersebut satu lebihnya dari banyaknya
anggota laki – laki. Jika 6 orang dari
jumlah anggota mencalonkan diri
menjadi ketua dan wakil ketua karang
taruna. Maka banyaknya cara memilih
adalah....
","(A) 16 cara
(B) 30 cara
(C) 36 cara
(D) 420 cara
(E) 720 cara",(B) 30 cara,Kaidah Pencacahan,592,345,sedang
pm5408,"Sebuah wahana permainan bernama
‘Ombak Banyu’ memiliki kapasitas
maksimum 36 orang. Berikut adalah
harga tiket wahana sesuai dengan
kategori usia dan hari.
1. Senin – Jumat : anak – anak (min 10
tahun) Rp20,000,00 dan dewasa
Rp30,000,00
2. Sabtu – Minggu, tanggal merah :
anak – anak (min 10 tahun)
Rp30,000 dan dewasa Rp50,000,00.
Jika pada tanggal merah jam 19:00,
seperempat dari wahana diisi oleh anak
usia 10 tahun dan sisanya orang dewasa.
Maka pendapatan yang mungkin
diperoleh pengelola wahana adalah....
","(A) Rp1,200,000,00
(B) Rp1,270,000,00
(C) Rp1,470,000,00
(D) Rp1,520,000,00
(E) Rp1,830,000,00","(C) Rp1,470,000,11",Aritmatika Sosial,622,612,mudah
pm5409,"Sebuah wahana permainan bernama
‘Ombak Banyu’ memiliki kapasitas
maksimum 36 orang. Pada suatu hari
wahana terisi penuh dan semua
penumpang duduk melingkar. Jika
pengelola wahana ingin mengatur posisi
duduk, dengan setidaknya ada sepasang
Ayah dan anaknya yang duduk tetap.
Maka banyaknya cara mengatur tempat
duduk adalah....
","(A) 35! × 2
(B) 34! × 3
(C) 33! × 2
(D) 33! × 3
(E) 30! × 2",(A) 35! × 13,Kaidah Pencacahan,769,523,sedang
pm5410,"h = 2.8u + 27,5
Seorang dokter anak menggunakan
model di atas untuk melakukan estimasi
h tinggi anak laki – laki (dalam satuan
inchi). Sedangkan u adalah usia anak laki
– laki (dalam tahun), antara rentang usia
2 – 5 tahun. Berdasarkan model
berapakah estimasi kenaikan tinggi
badan anak laki – laki per tahun?
","(A) 2.8
(B) 5,7
(C) 9,5
(D) 1,3
(E) 2,7",(A) 2.19,Persamaan Linear,184,144,mudah
pm5411,"h = −5.6(t)^2 + 16.8t
Persamaan diatas merupakan ekspresi
matematika untuk perkiraan ketinggian
h (dalam meter). Bola tersebut
mengalami perubahan ketinggian
terhadap berubahnya waktu t, setelah
diluncurkan secara vertikal dengan
kecepatan 25 m/s dari tanah. Berapa
perkiraan waktu yang dibutuhkan bola
untuk kembali menyentuh tanah?
h = −5.6(t)^2 + 16.8t
Persamaan diatas merupakan ekspresi
matematika untuk perkiraan ketinggian
h (dalam meter). Bola tersebut
mengalami perubahan ketinggian
terhadap berubahnya waktu t, setelah
diluncurkan secara vertikal dengan
kecepatan 25 m/s dari tanah. Berapa
perkiraan waktu yang dibutuhkan bola
untuk kembali menyentuh tanah?
","(A) 3,0 sekon
(B) 4,0 sekon
(C) 4,5 sekon
(D) 5,0 sekon
(E) 7,5 sekon","(A) 3,0 sekon",Fungsi Kuadrat,131,109,mudah
pm5412,"Batas berat yang ditetapkan pada
sebuah jembatan yang dilapisi kayu di
daerah Tenggarong adalah 12500
pou~nd. Sebuah truk ekspedisi membawa
sebanyak x kotak dengan ukuran
identik, masing – masing memiliki berat
16 pound hendak melintasi jembatan
tersebut. Jika berat campuran antara
truk dan pengemudinya adalah 4500
pound. Maka nilai maksimum yang
mungkin dari x agar semua elemen
dalam truk mampu melintasi jembatan
kayu tersebut~?
","(A) x ≤ 200
(B) x < 400
(C) x ≤ 500
(D) x < 550
(E) x > 650",(C) x ≤ 511,Pertidaksamaan Linear,588,332,sedang
